Head,Value
logit_lens_head_out_L0H0,-0.004587143659591675
logit_lens_head_out_L0H1,-0.020642191171646118
logit_lens_head_out_L0H2,0.01146787405014038
logit_lens_head_out_L0H3,-0.009174317121505737
logit_lens_head_out_L0H4,-0.004587143659591675
logit_lens_head_out_L0H5,0.0045871734619140625
logit_lens_head_out_L0H6,0.029816508293151855
logit_lens_head_out_L0H7,-0.013761460781097412
logit_lens_head_out_L0H8,-0.018348634243011475
logit_lens_head_out_L0H9,-0.04816514253616333
logit_lens_head_out_L0H10,-0.004587143659591675
logit_lens_head_out_L0H11,-0.055045872926712036
logit_lens_head_out_L0H12,0.0045871734619140625
logit_lens_head_out_L0H13,0.01146787405014038
logit_lens_head_out_L0H14,-0.0022935867309570312
logit_lens_head_out_L0H15,0.00917428731918335
logit_lens_head_out_L0H16,0.01146787405014038
logit_lens_head_out_L0H17,0.022935807704925537
logit_lens_head_out_L0H18,-0.029816508293151855
logit_lens_head_out_L0H19,-0.02522936463356018
logit_lens_head_out_L0H20,0.03669726848602295
logit_lens_head_out_L0H21,0.0022935867309570312
logit_lens_head_out_L0H22,-0.06192660331726074
logit_lens_head_out_L0H23,0.0022935867309570312
logit_lens_head_out_L0H24,-0.004587143659591675
logit_lens_head_out_L0H25,-0.041284412145614624
logit_lens_head_out_L0H26,-0.013761460781097412
logit_lens_head_out_L0H27,0.01146787405014038
logit_lens_head_out_L0H28,-0.009174317121505737
logit_lens_head_out_L0H29,0.0458715558052063
logit_lens_head_out_L0H30,0.006880760192871094
logit_lens_head_out_L0H31,0.01146787405014038
logit_lens_head_out_L1H0,-0.027522921562194824
logit_lens_head_out_L1H1,-0.020642191171646118
logit_lens_head_out_L1H2,-0.0458715558052063
logit_lens_head_out_L1H3,-0.04357796907424927
logit_lens_head_out_L1H4,-0.03211009502410889
logit_lens_head_out_L1H5,-0.03669723868370056
logit_lens_head_out_L1H6,0.027522921562194824
logit_lens_head_out_L1H7,0.022935807704925537
logit_lens_head_out_L1H8,-0.02522936463356018
logit_lens_head_out_L1H9,-0.02293577790260315
logit_lens_head_out_L1H10,-0.011467903852462769
logit_lens_head_out_L1H11,0.01146787405014038
logit_lens_head_out_L1H12,0.020642220973968506
logit_lens_head_out_L1H13,-0.016055047512054443
logit_lens_head_out_L1H14,0.03211009502410889
logit_lens_head_out_L1H15,-0.02293577790260315
logit_lens_head_out_L1H16,-0.006880730390548706
logit_lens_head_out_L1H17,-0.02293577790260315
logit_lens_head_out_L1H18,0.03440368175506592
logit_lens_head_out_L1H19,0.016055047512054443
logit_lens_head_out_L1H20,-0.0022935867309570312
logit_lens_head_out_L1H21,-0.03669723868370056
logit_lens_head_out_L1H22,0.01146787405014038
logit_lens_head_out_L1H23,-0.03899082541465759
logit_lens_head_out_L1H24,0.029816508293151855
logit_lens_head_out_L1H25,-0.004587143659591675
logit_lens_head_out_L1H26,0.03440368175506592
logit_lens_head_out_L1H27,-0.05733945965766907
logit_lens_head_out_L1H28,-0.06880733370780945
logit_lens_head_out_L1H29,-0.041284412145614624
logit_lens_head_out_L1H30,0.0045871734619140625
logit_lens_head_out_L1H31,-0.05045872926712036
logit_lens_head_out_L2H0,-0.041284412145614624
logit_lens_head_out_L2H1,0.016055047512054443
logit_lens_head_out_L2H2,0.0045871734619140625
logit_lens_head_out_L2H3,-0.03669723868370056
logit_lens_head_out_L2H4,0.016055047512054443
logit_lens_head_out_L2H5,0.0045871734619140625
logit_lens_head_out_L2H6,0.025229334831237793
logit_lens_head_out_L2H7,-0.004587143659591675
logit_lens_head_out_L2H8,-0.0458715558052063
logit_lens_head_out_L2H9,-0.009174317121505737
logit_lens_head_out_L2H10,-0.013761460781097412
logit_lens_head_out_L2H11,-0.006880730390548706
logit_lens_head_out_L2H12,-0.004587143659591675
logit_lens_head_out_L2H13,-0.02522936463356018
logit_lens_head_out_L2H14,-0.009174317121505737
logit_lens_head_out_L2H15,-0.009174317121505737
logit_lens_head_out_L2H16,-0.018348634243011475
logit_lens_head_out_L2H17,-0.03669723868370056
logit_lens_head_out_L2H18,0.006880760192871094
logit_lens_head_out_L2H19,0.006880760192871094
logit_lens_head_out_L2H20,0.016055047512054443
logit_lens_head_out_L2H21,0.018348634243011475
logit_lens_head_out_L2H22,0.018348634243011475
logit_lens_head_out_L2H23,0.0
logit_lens_head_out_L2H24,0.013761460781097412
logit_lens_head_out_L2H25,-0.055045872926712036
logit_lens_head_out_L2H26,-0.020642191171646118
logit_lens_head_out_L2H27,-0.03669723868370056
logit_lens_head_out_L2H28,-0.03440368175506592
logit_lens_head_out_L2H29,0.03669726848602295
logit_lens_head_out_L2H30,-0.02522936463356018
logit_lens_head_out_L2H31,-0.011467903852462769
logit_lens_head_out_L3H0,-0.0022935867309570312
logit_lens_head_out_L3H1,-0.009174317121505737
logit_lens_head_out_L3H2,0.022935807704925537
logit_lens_head_out_L3H3,-0.004587143659591675
logit_lens_head_out_L3H4,0.00917428731918335
logit_lens_head_out_L3H5,0.0022935867309570312
logit_lens_head_out_L3H6,-0.009174317121505737
logit_lens_head_out_L3H7,0.03899085521697998
logit_lens_head_out_L3H8,-0.08715596795082092
logit_lens_head_out_L3H9,-0.020642191171646118
logit_lens_head_out_L3H10,0.00917428731918335
logit_lens_head_out_L3H11,-0.03211009502410889
logit_lens_head_out_L3H12,-0.03211009502410889
logit_lens_head_out_L3H13,-0.020642191171646118
logit_lens_head_out_L3H14,-0.006880730390548706
logit_lens_head_out_L3H15,-0.02522936463356018
logit_lens_head_out_L3H16,0.03669726848602295
logit_lens_head_out_L3H17,-0.011467903852462769
logit_lens_head_out_L3H18,-0.0986238420009613
logit_lens_head_out_L3H19,0.0022935867309570312
logit_lens_head_out_L3H20,-0.04357796907424927
logit_lens_head_out_L3H21,-0.03211009502410889
logit_lens_head_out_L3H22,-0.03211009502410889
logit_lens_head_out_L3H23,0.0
logit_lens_head_out_L3H24,-0.03899082541465759
logit_lens_head_out_L3H25,-0.011467903852462769
logit_lens_head_out_L3H26,0.0022935867309570312
logit_lens_head_out_L3H27,-0.004587143659591675
logit_lens_head_out_L3H28,-0.03211009502410889
logit_lens_head_out_L3H29,-0.009174317121505737
logit_lens_head_out_L3H30,-0.006880730390548706
logit_lens_head_out_L3H31,-0.016055047512054443
logit_lens_head_out_L4H0,0.03899085521697998
logit_lens_head_out_L4H1,-0.055045872926712036
logit_lens_head_out_L4H2,-0.03440368175506592
logit_lens_head_out_L4H3,-0.03211009502410889
logit_lens_head_out_L4H4,-0.029816508293151855
logit_lens_head_out_L4H5,0.0045871734619140625
logit_lens_head_out_L4H6,-0.03440368175506592
logit_lens_head_out_L4H7,0.05963301658630371
logit_lens_head_out_L4H8,0.0022935867309570312
logit_lens_head_out_L4H9,0.027522921562194824
logit_lens_head_out_L4H10,-0.04816514253616333
logit_lens_head_out_L4H11,-0.011467903852462769
logit_lens_head_out_L4H12,-0.009174317121505737
logit_lens_head_out_L4H13,-0.018348634243011475
logit_lens_head_out_L4H14,0.013761460781097412
logit_lens_head_out_L4H15,0.04816514253616333
logit_lens_head_out_L4H16,0.013761460781097412
logit_lens_head_out_L4H17,0.006880760192871094
logit_lens_head_out_L4H18,-0.004587143659591675
logit_lens_head_out_L4H19,0.027522921562194824
logit_lens_head_out_L4H20,-0.018348634243011475
logit_lens_head_out_L4H21,0.03211009502410889
logit_lens_head_out_L4H22,-0.018348634243011475
logit_lens_head_out_L4H23,0.0022935867309570312
logit_lens_head_out_L4H24,0.0022935867309570312
logit_lens_head_out_L4H25,0.006880760192871094
logit_lens_head_out_L4H26,-0.03669723868370056
logit_lens_head_out_L4H27,0.025229334831237793
logit_lens_head_out_L4H28,0.01146787405014038
logit_lens_head_out_L4H29,-0.006880730390548706
logit_lens_head_out_L4H30,-0.009174317121505737
logit_lens_head_out_L4H31,-0.013761460781097412
logit_lens_head_out_L5H0,-0.004587143659591675
logit_lens_head_out_L5H1,-0.029816508293151855
logit_lens_head_out_L5H2,0.020642220973968506
logit_lens_head_out_L5H3,-0.03211009502410889
logit_lens_head_out_L5H4,0.013761460781097412
logit_lens_head_out_L5H5,-0.011467903852462769
logit_lens_head_out_L5H6,-0.02293577790260315
logit_lens_head_out_L5H7,0.013761460781097412
logit_lens_head_out_L5H8,-0.0022935867309570312
logit_lens_head_out_L5H9,0.0022935867309570312
logit_lens_head_out_L5H10,-0.05045872926712036
logit_lens_head_out_L5H11,0.03669726848602295
logit_lens_head_out_L5H12,0.10091745853424072
logit_lens_head_out_L5H13,-0.03669723868370056
logit_lens_head_out_L5H14,-0.006880730390548706
logit_lens_head_out_L5H15,0.0
logit_lens_head_out_L5H16,-0.027522921562194824
logit_lens_head_out_L5H17,-0.03899082541465759
logit_lens_head_out_L5H18,-0.013761460781097412
logit_lens_head_out_L5H19,0.00917428731918335
logit_lens_head_out_L5H20,-0.04816514253616333
logit_lens_head_out_L5H21,0.027522921562194824
logit_lens_head_out_L5H22,-0.03899082541465759
logit_lens_head_out_L5H23,-0.027522921562194824
logit_lens_head_out_L5H24,0.016055047512054443
logit_lens_head_out_L5H25,-0.013761460781097412
logit_lens_head_out_L5H26,0.05275231599807739
logit_lens_head_out_L5H27,0.018348634243011475
logit_lens_head_out_L5H28,0.0022935867309570312
logit_lens_head_out_L5H29,0.022935807704925537
logit_lens_head_out_L5H30,-0.011467903852462769
logit_lens_head_out_L5H31,-0.016055047512054443
logit_lens_head_out_L6H0,-0.011467903852462769
logit_lens_head_out_L6H1,-0.004587143659591675
logit_lens_head_out_L6H2,0.018348634243011475
logit_lens_head_out_L6H3,0.016055047512054443
logit_lens_head_out_L6H4,0.0
logit_lens_head_out_L6H5,0.006880760192871094
logit_lens_head_out_L6H6,-0.04816514253616333
logit_lens_head_out_L6H7,-0.02293577790260315
logit_lens_head_out_L6H8,-0.05045872926712036
logit_lens_head_out_L6H9,-0.006880730390548706
logit_lens_head_out_L6H10,-0.004587143659591675
logit_lens_head_out_L6H11,0.0045871734619140625
logit_lens_head_out_L6H12,-0.03211009502410889
logit_lens_head_out_L6H13,-0.011467903852462769
logit_lens_head_out_L6H14,-0.0022935867309570312
logit_lens_head_out_L6H15,0.0045871734619140625
logit_lens_head_out_L6H16,0.020642220973968506
logit_lens_head_out_L6H17,0.0
logit_lens_head_out_L6H18,-0.018348634243011475
logit_lens_head_out_L6H19,0.03899085521697998
logit_lens_head_out_L6H20,-0.029816508293151855
logit_lens_head_out_L6H21,-0.041284412145614624
logit_lens_head_out_L6H22,-0.009174317121505737
logit_lens_head_out_L6H23,-0.04816514253616333
logit_lens_head_out_L6H24,-0.020642191171646118
logit_lens_head_out_L6H25,0.01146787405014038
logit_lens_head_out_L6H26,0.022935807704925537
logit_lens_head_out_L6H27,0.016055047512054443
logit_lens_head_out_L6H28,0.04357796907424927
logit_lens_head_out_L6H29,-0.03440368175506592
logit_lens_head_out_L6H30,0.08715593814849854
logit_lens_head_out_L6H31,-0.04357796907424927
logit_lens_head_out_L7H0,0.03440368175506592
logit_lens_head_out_L7H1,-0.03440368175506592
logit_lens_head_out_L7H2,-0.016055047512054443
logit_lens_head_out_L7H3,-0.02293577790260315
logit_lens_head_out_L7H4,0.027522921562194824
logit_lens_head_out_L7H5,0.05963301658630371
logit_lens_head_out_L7H6,0.00917428731918335
logit_lens_head_out_L7H7,0.00917428731918335
logit_lens_head_out_L7H8,-0.052752286195755005
logit_lens_head_out_L7H9,0.04357796907424927
logit_lens_head_out_L7H10,0.013761460781097412
logit_lens_head_out_L7H11,-0.03440368175506592
logit_lens_head_out_L7H12,0.05504584312438965
logit_lens_head_out_L7H13,-0.004587143659591675
logit_lens_head_out_L7H14,-0.018348634243011475
logit_lens_head_out_L7H15,-0.011467903852462769
logit_lens_head_out_L7H16,0.027522921562194824
logit_lens_head_out_L7H17,-0.027522921562194824
logit_lens_head_out_L7H18,-0.006880730390548706
logit_lens_head_out_L7H19,0.006880760192871094
logit_lens_head_out_L7H20,0.0045871734619140625
logit_lens_head_out_L7H21,0.0458715558052063
logit_lens_head_out_L7H22,-0.004587143659591675
logit_lens_head_out_L7H23,-0.0022935867309570312
logit_lens_head_out_L7H24,0.01146787405014038
logit_lens_head_out_L7H25,0.0
logit_lens_head_out_L7H26,-0.009174317121505737
logit_lens_head_out_L7H27,-0.08256879448890686
logit_lens_head_out_L7H28,-0.02522936463356018
logit_lens_head_out_L7H29,0.06422019004821777
logit_lens_head_out_L7H30,0.0045871734619140625
logit_lens_head_out_L7H31,-0.029816508293151855
logit_lens_head_out_L8H0,-0.009174317121505737
logit_lens_head_out_L8H1,-0.029816508293151855
logit_lens_head_out_L8H2,0.03211009502410889
logit_lens_head_out_L8H3,-0.016055047512054443
logit_lens_head_out_L8H4,0.01146787405014038
logit_lens_head_out_L8H5,0.04816514253616333
logit_lens_head_out_L8H6,-0.004587143659591675
logit_lens_head_out_L8H7,-0.004587143659591675
logit_lens_head_out_L8H8,0.0022935867309570312
logit_lens_head_out_L8H9,-0.013761460781097412
logit_lens_head_out_L8H10,-0.018348634243011475
logit_lens_head_out_L8H11,0.00917428731918335
logit_lens_head_out_L8H12,-0.041284412145614624
logit_lens_head_out_L8H13,-0.006880730390548706
logit_lens_head_out_L8H14,-0.03211009502410889
logit_lens_head_out_L8H15,-0.009174317121505737
logit_lens_head_out_L8H16,0.025229334831237793
logit_lens_head_out_L8H17,-0.07798165082931519
logit_lens_head_out_L8H18,0.0045871734619140625
logit_lens_head_out_L8H19,0.006880760192871094
logit_lens_head_out_L8H20,0.018348634243011475
logit_lens_head_out_L8H21,0.03211009502410889
logit_lens_head_out_L8H22,0.0022935867309570312
logit_lens_head_out_L8H23,-0.006880730390548706
logit_lens_head_out_L8H24,0.029816508293151855
logit_lens_head_out_L8H25,0.01146787405014038
logit_lens_head_out_L8H26,0.03211009502410889
logit_lens_head_out_L8H27,0.018348634243011475
logit_lens_head_out_L8H28,-0.018348634243011475
logit_lens_head_out_L8H29,0.016055047512054443
logit_lens_head_out_L8H30,0.041284382343292236
logit_lens_head_out_L8H31,0.00917428731918335
logit_lens_head_out_L9H0,-0.018348634243011475
logit_lens_head_out_L9H1,0.0022935867309570312
logit_lens_head_out_L9H2,-0.009174317121505737
logit_lens_head_out_L9H3,0.016055047512054443
logit_lens_head_out_L9H4,-0.004587143659591675
logit_lens_head_out_L9H5,0.03211009502410889
logit_lens_head_out_L9H6,-0.029816508293151855
logit_lens_head_out_L9H7,0.03440368175506592
logit_lens_head_out_L9H8,0.027522921562194824
logit_lens_head_out_L9H9,0.03211009502410889
logit_lens_head_out_L9H10,-0.04816514253616333
logit_lens_head_out_L9H11,-0.02293577790260315
logit_lens_head_out_L9H12,0.03669726848602295
logit_lens_head_out_L9H13,0.00917428731918335
logit_lens_head_out_L9H14,0.0
logit_lens_head_out_L9H15,-0.011467903852462769
logit_lens_head_out_L9H16,0.020642220973968506
logit_lens_head_out_L9H17,-0.041284412145614624
logit_lens_head_out_L9H18,-0.018348634243011475
logit_lens_head_out_L9H19,0.06880736351013184
logit_lens_head_out_L9H20,-0.016055047512054443
logit_lens_head_out_L9H21,-0.029816508293151855
logit_lens_head_out_L9H22,0.0022935867309570312
logit_lens_head_out_L9H23,-0.0458715558052063
logit_lens_head_out_L9H24,0.04357796907424927
logit_lens_head_out_L9H25,0.0
logit_lens_head_out_L9H26,0.0022935867309570312
logit_lens_head_out_L9H27,-0.03669723868370056
logit_lens_head_out_L9H28,0.006880760192871094
logit_lens_head_out_L9H29,-0.004587143659591675
logit_lens_head_out_L9H30,-0.027522921562194824
logit_lens_head_out_L9H31,0.0022935867309570312
logit_lens_head_out_L10H0,0.04816514253616333
logit_lens_head_out_L10H1,0.0045871734619140625
logit_lens_head_out_L10H2,-0.09403669834136963
logit_lens_head_out_L10H3,0.016055047512054443
logit_lens_head_out_L10H4,-0.029816508293151855
logit_lens_head_out_L10H5,0.025229334831237793
logit_lens_head_out_L10H6,0.013761460781097412
logit_lens_head_out_L10H7,-0.02293577790260315
logit_lens_head_out_L10H8,-0.03211009502410889
logit_lens_head_out_L10H9,0.05504584312438965
logit_lens_head_out_L10H10,-0.06880733370780945
logit_lens_head_out_L10H11,-0.020642191171646118
logit_lens_head_out_L10H12,-0.016055047512054443
logit_lens_head_out_L10H13,0.006880760192871094
logit_lens_head_out_L10H14,-0.04816514253616333
logit_lens_head_out_L10H15,0.0022935867309570312
logit_lens_head_out_L10H16,0.03899085521697998
logit_lens_head_out_L10H17,0.041284382343292236
logit_lens_head_out_L10H18,0.03669726848602295
logit_lens_head_out_L10H19,0.04357796907424927
logit_lens_head_out_L10H20,0.01146787405014038
logit_lens_head_out_L10H21,0.0
logit_lens_head_out_L10H22,-0.04816514253616333
logit_lens_head_out_L10H23,-0.020642191171646118
logit_lens_head_out_L10H24,-0.004587143659591675
logit_lens_head_out_L10H25,0.0045871734619140625
logit_lens_head_out_L10H26,0.0
logit_lens_head_out_L10H27,-0.006880730390548706
logit_lens_head_out_L10H28,-0.018348634243011475
logit_lens_head_out_L10H29,0.025229334831237793
logit_lens_head_out_L10H30,-0.055045872926712036
logit_lens_head_out_L10H31,0.0
logit_lens_head_out_L11H0,-0.004587143659591675
logit_lens_head_out_L11H1,0.03440368175506592
logit_lens_head_out_L11H2,0.018348634243011475
logit_lens_head_out_L11H3,-0.041284412145614624
logit_lens_head_out_L11H4,0.03899085521697998
logit_lens_head_out_L11H5,-0.03440368175506592
logit_lens_head_out_L11H6,-0.02522936463356018
logit_lens_head_out_L11H7,-0.009174317121505737
logit_lens_head_out_L11H8,0.04816514253616333
logit_lens_head_out_L11H9,-0.020642191171646118
logit_lens_head_out_L11H10,0.020642220973968506
logit_lens_head_out_L11H11,0.07568806409835815
logit_lens_head_out_L11H12,-0.029816508293151855
logit_lens_head_out_L11H13,-0.006880730390548706
logit_lens_head_out_L11H14,-0.006880730390548706
logit_lens_head_out_L11H15,0.00917428731918335
logit_lens_head_out_L11H16,-0.0458715558052063
logit_lens_head_out_L11H17,-0.03211009502410889
logit_lens_head_out_L11H18,-0.0022935867309570312
logit_lens_head_out_L11H19,0.0
logit_lens_head_out_L11H20,-0.0022935867309570312
logit_lens_head_out_L11H21,-0.009174317121505737
logit_lens_head_out_L11H22,0.03211009502410889
logit_lens_head_out_L11H23,-0.05045872926712036
logit_lens_head_out_L11H24,0.025229334831237793
logit_lens_head_out_L11H25,-0.052752286195755005
logit_lens_head_out_L11H26,0.0458715558052063
logit_lens_head_out_L11H27,-0.011467903852462769
logit_lens_head_out_L11H28,0.0022935867309570312
logit_lens_head_out_L11H29,0.08944952487945557
logit_lens_head_out_L11H30,-0.04357796907424927
logit_lens_head_out_L11H31,-0.02293577790260315
logit_lens_head_out_L12H0,-0.041284412145614624
logit_lens_head_out_L12H1,0.022935807704925537
logit_lens_head_out_L12H2,-0.027522921562194824
logit_lens_head_out_L12H3,0.0458715558052063
logit_lens_head_out_L12H4,0.029816508293151855
logit_lens_head_out_L12H5,-0.052752286195755005
logit_lens_head_out_L12H6,-0.02522936463356018
logit_lens_head_out_L12H7,0.00917428731918335
logit_lens_head_out_L12H8,-0.016055047512054443
logit_lens_head_out_L12H9,0.013761460781097412
logit_lens_head_out_L12H10,-0.06422019004821777
logit_lens_head_out_L12H11,0.016055047512054443
logit_lens_head_out_L12H12,-0.02293577790260315
logit_lens_head_out_L12H13,-0.03669723868370056
logit_lens_head_out_L12H14,0.0
logit_lens_head_out_L12H15,0.0
logit_lens_head_out_L12H16,-0.06192660331726074
logit_lens_head_out_L12H17,-0.02522936463356018
logit_lens_head_out_L12H18,0.029816508293151855
logit_lens_head_out_L12H19,0.006880760192871094
logit_lens_head_out_L12H20,-0.041284412145614624
logit_lens_head_out_L12H21,-0.006880730390548706
logit_lens_head_out_L12H22,-0.06192660331726074
logit_lens_head_out_L12H23,0.016055047512054443
logit_lens_head_out_L12H24,-0.004587143659591675
logit_lens_head_out_L12H25,-0.0458715558052063
logit_lens_head_out_L12H26,-0.05733945965766907
logit_lens_head_out_L12H27,0.018348634243011475
logit_lens_head_out_L12H28,-0.02293577790260315
logit_lens_head_out_L12H29,0.03669726848602295
logit_lens_head_out_L12H30,0.03669726848602295
logit_lens_head_out_L12H31,-0.052752286195755005
logit_lens_head_out_L13H0,-0.041284412145614624
logit_lens_head_out_L13H1,-0.04816514253616333
logit_lens_head_out_L13H2,0.020642220973968506
logit_lens_head_out_L13H3,0.016055047512054443
logit_lens_head_out_L13H4,-0.029816508293151855
logit_lens_head_out_L13H5,0.01146787405014038
logit_lens_head_out_L13H6,0.022935807704925537
logit_lens_head_out_L13H7,-0.03211009502410889
logit_lens_head_out_L13H8,-0.020642191171646118
logit_lens_head_out_L13H9,0.07798165082931519
logit_lens_head_out_L13H10,-0.018348634243011475
logit_lens_head_out_L13H11,-0.016055047512054443
logit_lens_head_out_L13H12,-0.029816508293151855
logit_lens_head_out_L13H13,-0.018348634243011475
logit_lens_head_out_L13H14,-0.027522921562194824
logit_lens_head_out_L13H15,-0.013761460781097412
logit_lens_head_out_L13H16,-0.041284412145614624
logit_lens_head_out_L13H17,0.03899085521697998
logit_lens_head_out_L13H18,0.0
logit_lens_head_out_L13H19,0.07568806409835815
logit_lens_head_out_L13H20,-0.009174317121505737
logit_lens_head_out_L13H21,-0.03669723868370056
logit_lens_head_out_L13H22,0.03669726848602295
logit_lens_head_out_L13H23,0.022935807704925537
logit_lens_head_out_L13H24,0.018348634243011475
logit_lens_head_out_L13H25,-0.013761460781097412
logit_lens_head_out_L13H26,-0.016055047512054443
logit_lens_head_out_L13H27,-0.011467903852462769
logit_lens_head_out_L13H28,0.025229334831237793
logit_lens_head_out_L13H29,-0.020642191171646118
logit_lens_head_out_L13H30,0.018348634243011475
logit_lens_head_out_L13H31,0.018348634243011475
logit_lens_head_out_L14H0,0.0
logit_lens_head_out_L14H1,0.0022935867309570312
logit_lens_head_out_L14H2,-0.02293577790260315
logit_lens_head_out_L14H3,-0.08256879448890686
logit_lens_head_out_L14H4,-0.020642191171646118
logit_lens_head_out_L14H5,-0.041284412145614624
logit_lens_head_out_L14H6,0.013761460781097412
logit_lens_head_out_L14H7,-0.02293577790260315
logit_lens_head_out_L14H8,0.08944952487945557
logit_lens_head_out_L14H9,0.006880760192871094
logit_lens_head_out_L14H10,0.08027523756027222
logit_lens_head_out_L14H11,-0.05963301658630371
logit_lens_head_out_L14H12,0.0022935867309570312
logit_lens_head_out_L14H13,-0.02293577790260315
logit_lens_head_out_L14H14,-0.009174317121505737
logit_lens_head_out_L14H15,0.0458715558052063
logit_lens_head_out_L14H16,-0.006880730390548706
logit_lens_head_out_L14H17,-0.016055047512054443
logit_lens_head_out_L14H18,-0.05733945965766907
logit_lens_head_out_L14H19,0.03669726848602295
logit_lens_head_out_L14H20,0.01146787405014038
logit_lens_head_out_L14H21,0.022935807704925537
logit_lens_head_out_L14H22,-0.0022935867309570312
logit_lens_head_out_L14H23,0.0022935867309570312
logit_lens_head_out_L14H24,0.03669726848602295
logit_lens_head_out_L14H25,-0.009174317121505737
logit_lens_head_out_L14H26,0.05045872926712036
logit_lens_head_out_L14H27,0.0
logit_lens_head_out_L14H28,0.05504584312438965
logit_lens_head_out_L14H29,0.04816514253616333
logit_lens_head_out_L14H30,-0.06192660331726074
logit_lens_head_out_L14H31,-0.052752286195755005
logit_lens_head_out_L15H0,0.05504584312438965
logit_lens_head_out_L15H1,0.12844038009643555
logit_lens_head_out_L15H2,0.03899085521697998
logit_lens_head_out_L15H3,-0.011467903852462769
logit_lens_head_out_L15H4,0.006880760192871094
logit_lens_head_out_L15H5,-0.07110092043876648
logit_lens_head_out_L15H6,0.041284382343292236
logit_lens_head_out_L15H7,0.14220184087753296
logit_lens_head_out_L15H8,0.013761460781097412
logit_lens_head_out_L15H9,-0.05045872926712036
logit_lens_head_out_L15H10,0.0022935867309570312
logit_lens_head_out_L15H11,0.05733942985534668
logit_lens_head_out_L15H12,0.0
logit_lens_head_out_L15H13,0.03899085521697998
logit_lens_head_out_L15H14,0.0022935867309570312
logit_lens_head_out_L15H15,-0.03211009502410889
logit_lens_head_out_L15H16,0.05963301658630371
logit_lens_head_out_L15H17,-0.027522921562194824
logit_lens_head_out_L15H18,-0.052752286195755005
logit_lens_head_out_L15H19,0.03440368175506592
logit_lens_head_out_L15H20,0.03211009502410889
logit_lens_head_out_L15H21,-0.03440368175506592
logit_lens_head_out_L15H22,0.016055047512054443
logit_lens_head_out_L15H23,-0.041284412145614624
logit_lens_head_out_L15H24,-0.020642191171646118
logit_lens_head_out_L15H25,0.05045872926712036
logit_lens_head_out_L15H26,0.018348634243011475
logit_lens_head_out_L15H27,0.07339447736740112
logit_lens_head_out_L15H28,-0.04357796907424927
logit_lens_head_out_L15H29,0.018348634243011475
logit_lens_head_out_L15H30,0.03899085521697998
logit_lens_head_out_L15H31,-0.013761460781097412
logit_lens_head_out_L16H0,0.03211009502410889
logit_lens_head_out_L16H1,0.05963301658630371
logit_lens_head_out_L16H2,-0.11697247624397278
